object_id,object_category,object_type,dec,ra,proper_names,bayer_designation,flamsteed_designation,hipparcos_number,hd_number,messier_number,caldwell_number,ngc_number,ic_number,constellations_abbreviations,mag,bv,distance,colour
26795,Star,Unknown,-5.05071924,84.93438365,,,,26641,,,,,,Ori,8.91,0.647,,
26796,Star,Unknown,-20.43518054,84.93628553,,,,26642,,,,,,Lep,6.89,-0.089,,
26797,Star,Unknown,4.43458674,84.93850223,,,,26644,,,,,,Ori,8,-0.04,,
26798,Star,Unknown,-20.43685715,84.93897957,,,,26643,,,,,,Lep,8.19,0.078,,
26799,Star,Unknown,-29.63208555,84.94638645,,,,26645,,,,,,Col,8.85,0.397,,
26800,Star,Unknown,10.33916968,84.94655589,,,,26646,,,,,,Ori,8.62,0.463,,
26801,Star,Unknown,14.79919067,84.94942682,,,,26647,,,,,,Ori,8.14,1.692,,
26802,Star,Unknown,1.49172744,84.95451956,,,,26648,,,,,,Ori,6.9,-0.065,,
26803,Star,Unknown,-32.62921597,84.95766851,,,,26649,,,,,,Col,5.44,0.913,,
26804,Star,Unknown,31.22398259,84.96058024,,,,26650,,,,,,Aur,8.5,0.467,,
26805,Star,Unknown,24.22546547,84.96455755,,,,26651,,,,,,Tau,7.12,0.398,,
26806,Star,Unknown,72.17711812,84.96563478,,,,26652,,,,,,Cam,7.94,0.165,,
26807,Star,Unknown,52.89748838,84.9681099,,,,26653,,,,,,Aur,7.85,0.764,,
26808,Star,Unknown,-13.87036686,84.97354302,,,,26654,,,,,,Lep,9,0.518,,
26809,Star,Unknown,13.02273502,84.97782441,,,,26655,,,,,,Ori,7.09,0.128,,
26810,Star,Unknown,-3.33049407,84.98092598,,,,26656,,,,,,Ori,8.04,-0.122,,
26811,Star,Unknown,-41.51425524,84.98369927,,,,26657,,,,,,Col,7.66,1.123,,
26812,Star,Unknown,30.08645328,84.98593087,,,,26658,,,,,,Aur,8.11,0.874,,
26813,Star,Unknown,-6.77528013,84.98663114,,,,26659,,,,,,Ori,9.18,-0.009,,
26814,Star,Unknown,-30.63618684,84.98816954,,,,26660,,,,,,Col,7.76,1.238,,
26815,Star,Unknown,-85.91432606,84.99648347,,,,26661,,,,,,Oct,6.77,0.94,,
26816,Star,Unknown,76.364108,84.99995005,,,,26662,,,,,,Cam,8.41,1.008,,
26817,Star,Unknown,63.22917202,85.00029908,,,,26663,,,,,,Cam,8.51,1.586,,
26818,Star,Unknown,6.0605793,85.00720668,,,,26664,,,,,,Ori,8.67,0.827,,
26819,Star,Unknown,-38.82386184,85.00809795,,,,26665,,,,,,Col,9.43,1.518,,
26820,Star,Unknown,43.324359,85.01211208,,,,26666,,,,,,Aur,6.96,1.455,,
26821,Star,Unknown,-26.94172519,85.01603335,,,,26667,,,,,,Lep,8.97,0.404,,
26822,Star,Unknown,-1.42546972,85.01661705,,,,26668,,,,,,Ori,7,0.588,,
26823,Star,Unknown,11.17559409,85.0192564,,,,26669,,,,,,Ori,8.92,0.092,,
26824,Star,Unknown,-10.73213048,85.02103791,,,,26670,,,,,,Ori,9.4,0.47,,
26825,Star,Unknown,-62.93742457,85.02460038,,,,26672,,,,,,Dor,8.4,1.626,,
26826,Star,Unknown,-23.72375551,85.02458515,,,,26671,,,,,,Lep,7.14,1.177,,
26827,Star,Unknown,76.76652104,85.02539614,,,,26673,,,,,,Cam,8.22,0.427,,
26828,Star,Unknown,-31.24582241,85.02669871,,,,26674,,,,,,Col,7.68,-0.035,,
26829,Star,Unknown,37.63626192,85.03307076,,,,26675,,,,,,Aur,11.91,1.5,,
26830,Star,Unknown,12.17810306,85.04055669,,,,26676,,,,,,Ori,10.2,0.65,,
26831,Star,Unknown,19.6803344,85.0399111,,,,26677,,,,,,Tau,7.63,0.088,,
26832,Star,Unknown,5.66497479,85.04388726,,,,26678,,,,,,Ori,7.84,1.36,,
26833,Star,Unknown,-43.58460552,85.04838642,,,,26679,,,,,,Pic,8.07,1.607,,
26834,Star,Unknown,10.25268859,85.04884404,,,,26680,,,,,,Ori,7.92,0.407,,
26835,Star,Unknown,-15.05084186,85.05525962,,,,26681,,,,,,Lep,8.78,0.59,,
26836,Star,Unknown,69.98185257,85.05577711,,,,26682,,,,,,Cam,6.92,0.951,,
26837,Star,Unknown,-1.46256827,85.0564163,,,,26683,,,,,,Ori,7.67,-0.074,,
26838,Star,Unknown,21.28599284,85.05846853,,,,26684,,,,,,Tau,8.57,0.401,,
26839,Star,Unknown,-49.53974974,85.06692246,,,,26685,,,,,,Pic,8.86,0.934,,
26840,Star,Unknown,-0.74375225,85.07112585,,,,26686,,,,,,Ori,10.39,0.401,,
26841,Star,Unknown,0.97237831,85.07127308,,,,26687,,,,,,Ori,8.88,0.1,,
26842,Star,Unknown,-19.22715617,85.07262223,,,,26688,,,,,,Lep,7.7,0.417,,
26843,Star,Unknown,16.39282044,85.07343915,,,,26689,,,,,,Tau,7.36,0.524,,
26844,Star,Unknown,15.3503312,85.07566485,,,,26690,,,,,,Ori,8.33,0.448,,
26845,Star,Unknown,24.53757965,85.07601311,,,,26691,,,,,,Tau,7.12,1.069,,
26846,Star,Unknown,15.35007872,85.07856882,,,,26692,,,,,,Ori,6.98,0.318,,
26847,Star,Unknown,-3.4270755,85.0821825,,,,26693,,,,,,Ori,7.03,0.019,,
26848,Star,Unknown,-2.43561895,85.08412648,,,,26694,,,,,,Ori,7.62,-0.117,,
26849,Star,Unknown,2.07225037,85.10159645,,,,26695,,,,,,Ori,9,1.223,,
26850,Star,Unknown,21.29501726,85.10368827,,,,26696,,,,,,Tau,11.27,0.506,,
26851,Star,Unknown,-4.42123238,85.10522477,,,,26697,,,,,,Ori,8.06,-0.091,,
26852,Star,Unknown,-22.64834843,85.10608176,,,,26698,,,,,,Lep,7.89,0.078,,
26853,Star,Unknown,34.54942568,85.10879471,,,,26699,,,,,,Aur,7.72,1.048,,
26854,Star,Unknown,61.94890652,85.12082378,,,21 Cam,26700,,,,,,Cam,6.86,0.232,,
26855,Star,Unknown,-23.03606258,85.12292763,,,,26701,,,,,,Lep,9.26,0.198,,
26856,Star,Unknown,75.32780771,85.12586594,,,,26702,,,,,,Cam,8.25,1.56,,
26857,Star,Unknown,-30.72355678,85.1265313,,,,26703,,,,,,Col,9.05,0.611,,
26858,Star,Unknown,-10.43298678,85.12874008,,,,26704,,,,,,Ori,7.82,0.24,,
26859,Star,Unknown,5.00813677,85.12923719,,,,26705,,,,,,Ori,9.33,0.473,,
26860,Star,Unknown,47.12257517,85.12983203,,,,26706,,,,,,Aur,9.43,0.39,,
26861,Star,Unknown,-22.15586572,85.13170807,,,,26707,,,,,,Lep,7.97,0.45,,
26862,Star,Unknown,27.44277792,85.1352193,,,,26708,,,,,,Tau,8.3,0.311,,
26863,Star,Unknown,-7.65940356,85.13592277,,,,26709,,,,,,Ori,7.45,1.163,,
26864,Star,Unknown,55.09912572,85.14614753,,,,26710,,,,,,Aur,8.07,0.468,,
26865,Star,Unknown,28.97691877,85.14908668,,,,26711,,,,,,Aur,7.03,1.122,,
26866,Star,Unknown,31.35819733,85.14961344,,,,26712,,,,,,Aur,6.04,0.037,,
26867,Star,Unknown,-2.82523646,85.15539959,,,,26713,,,,,,Ori,6.22,-0.194,,
26868,Star,Unknown,-20.29877297,85.16548835,,,,26714,,,,,,Lep,7.44,1.06,,
26869,Star,Unknown,-21.23003242,85.16773276,,,,26715,,,,,,Lep,8.24,1.32,,
26870,Star,Unknown,-3.9198073,85.1691578,,,,26716,,,,,,Ori,9.19,0.025,,
26871,Star,Unknown,45.70754738,85.17162953,,,,26717,,,,,,Aur,8.2,0.352,,
26872,Star,Unknown,31.92060752,85.17521009,,,,26718,,,,,,Aur,6.23,2.088,,
26873,Star,Unknown,6.93313286,85.17541128,,,,26719,,,,,,Ori,10.78,0.48,,
26874,Star,Unknown,52.57009765,85.17668328,,,,26720,,,,,,Aur,7.21,0.944,,
26875,Star,Unknown,-53.21722159,85.17745201,,,,26721,,,,,,Pic,7.58,0.088,,
26876,Star,Unknown,-36.58489264,85.17869376,,,,26722,,,,,,Col,7.84,0.554,,
26877,Star,Unknown,-53.07419598,85.1817387,,,,26723,,,,,,Pic,8.56,0.34,,
26878,Star,Unknown,-12.2293404,85.18498156,,,,26724,,,,,,Lep,7.88,0.973,,
26879,Star,Unknown,-25.67265793,85.18732102,,,,26725,,,,,,Lep,8.83,-0.051,,
26880,Star,Unknown,-13.68242736,85.18854366,,,,26726,,,,,,Lep,8.54,1.055,,
26881,Star,Unknown,-1.94257224,85.18969642,Alnitak,zet Ori,50 Ori,26727,,,,,,Ori,1.74,-0.199,,
26882,Star,Unknown,-10.40866377,85.19246385,,,,26728,,,,,,Ori,6.46,-0.127,,
26883,Star,Unknown,9.26544506,85.19314337,,,,26729,,,,,,Ori,7.96,0.652,,
26884,Star,Unknown,26.99817089,85.19356371,,,,26730,,,,,,Tau,9.02,0.639,,
26885,Star,Unknown,-28.27336437,85.19446972,,,,26731,,,,,,Col,9.28,0.5,,
26886,Star,Unknown,25.26469889,85.19471869,,,,26732,,,,,,Tau,8.55,1.043,,
26887,Star,Unknown,37.33195229,85.19727458,,,,26733,,,,,,Aur,8.29,0.171,,
26888,Star,Unknown,17.1960263,85.20122592,,,,26734,,,,,,Tau,8.9,0.163,,
26889,Star,Unknown,-31.40192759,85.20417827,,,,26735,,,,,,Col,8.66,1.089,,
26890,Star,Unknown,-1.12878734,85.21131127,,,,26736,,,,,,Ori,4.95,-0.197,,
26891,Star,Unknown,-31.3511077,85.21652845,,,,26737,,,,,,Col,7.84,0.648,,
26892,Star,Unknown,-29.72072046,85.21847379,,,,26738,,,,,,Col,7.02,0.951,,
26893,Star,Unknown,-31.99633366,85.22680234,,,,26739,,,,,,Col,8.45,1.086,,
26894,Star,Unknown,-11.20005408,85.2276884,,,,26740,,,,,,Lep,6.86,1.111,,
26895,Star,Unknown,-72.27453942,85.23228539,,,,26741,,,,,,Men,8.6,0.532,,
26896,Star,Unknown,-1.50718109,85.2348766,,,,26742,,,,,,Ori,6.99,-0.139,,
26897,Star,Unknown,-3.84315057,85.24034198,,,,26743,,,,,,Ori,7.3,1.432,,
26898,Star,Unknown,-69.25865724,85.24086954,,,,26745,,,,,,Dor,10.8,0.347,,
26899,Star,Unknown,32.8959906,85.24093548,,,,26744,,,,,,Aur,6.74,0.491,,
26900,Star,Unknown,39.05322886,85.24723576,,,,26746,,,,,,Aur,8.71,0.733,,
26901,Star,Unknown,-21.54384252,85.24774775,,,,26747,,,,,,Lep,7.8,0.398,,
26902,Star,Unknown,16.04439665,85.24876426,,,,26748,,,,,,Tau,8.85,1.196,,
26903,Star,Unknown,-1.15905617,85.24953693,,,,26749,,,,,,Ori,8.8,0.1,,
26904,Star,Unknown,-8.05447799,85.25165554,,,,26750,,,,,,Ori,8.05,0.085,,
26905,Star,Unknown,-54.73948207,85.25637779,,,,26751,,,,,,Pic,8.11,1.464,,
26906,Star,Unknown,-2.71686911,85.25955296,,,,26752,,,,,,Ori,7.93,0.025,,
26907,Star,Unknown,28.10637386,85.26029185,,,,26754,,,,,,Tau,9.35,1.536,,
26908,Star,Unknown,68.79861929,85.26038807,,,,26753,,,,,,Cam,8.93,2.7,,
26909,Star,Unknown,-25.5073528,85.26041956,,,,26755,,,,,,Lep,8.24,-0.076,,
26910,Star,Unknown,-2.30493488,85.2611214,,,,26756,,,,,,Ori,7.52,0.282,,
26911,Star,Unknown,41.3611437,85.26375129,,,,26757,,,,,,Aur,8.61,1.373,,
26912,Star,Unknown,78.97839559,85.26552537,,,,26758,,,,,,Cam,9.27,1.767,,
26913,Star,Unknown,26.12804723,85.26775012,,,,26759,,,,,,Tau,8.82,0.413,,
26914,Star,Unknown,-61.85783448,85.27051929,,,,26760,,,,,,Dor,9.65,0.44,,
26915,Star,Unknown,24.35025844,85.27273977,,,,26761,,,,,,Tau,7.6,0.519,,
26916,Star,Unknown,0.33775349,85.27331504,,,,26762,,,,,,Ori,5.93,0.311,,
26917,Star,Unknown,39.63541317,85.27342706,,,,26763,,,,,,Aur,7.85,0.417,,
26918,Star,Unknown,40.88257819,85.275581,,,,26764,,,,,,Aur,7.78,0.263,,
26919,Star,Unknown,28.21770337,85.27687736,,,,26765,,,,,,Tau,10.46,0.53,,
26920,Star,Unknown,-3.63256563,85.2838612,,,,26766,,,,,,Ori,7.9,-0.105,,
26921,Star,Unknown,4.23992879,85.29049616,,,,26767,,,,,,Ori,8.81,0.399,,
26922,Star,Unknown,-54.46442905,85.29500815,,,,26768,,,,,,Pic,7.86,1.365,,
26923,Star,Unknown,52.17189121,85.29774127,,,,26769,,,,,,Aur,8.21,0.4,,
26924,Star,Unknown,20.06252372,85.29871612,,,,26770,,,,,,Tau,8.11,1.73,,
26925,Star,Unknown,-58.49848843,85.30297702,,,,26771,,,,,,Pic,7.94,1.311,,
26926,Star,Unknown,-57.44116675,85.30463507,,,,26772,,,,,,Pic,9.23,0.276,,
26927,Star,Unknown,-78.63136121,85.31073812,,,,26773,,,,,,Men,8.95,1.135,,
26928,Star,Unknown,33.91891549,85.3128908,,,,26774,,,,,,Aur,6.93,1.069,,
26929,Star,Unknown,-26.34667134,85.3201938,,,,26775,,,,,,Lep,7.54,0.486,,
26930,Star,Unknown,16.53414784,85.323828,,,126 Tau,26777,,,,,,Tau,4.84,-0.125,,
26931,Star,Unknown,-26.35317032,85.32364077,,,,26776,,,,,,Lep,9.27,0.615,,
26932,Star,Unknown,-1.32654599,85.33332686,,,,26778,,,,,,Ori,8.77,-0.009,,
26933,Star,Unknown,53.48105779,85.33473195,,,,26779,,,,,,Aur,6.21,0.84,,
26934,Star,Unknown,-35.24698998,85.33573295,,,,26780,,,,,,Col,8.42,0.3,,
26935,Star,Unknown,29.48741847,85.3374059,,,,26781,,,,,,Aur,6.4,-0.081,,
26936,Star,Unknown,2.36129919,85.33827567,,,,26782,,,,,,Ori,8.63,0.635,,
26937,Star,Unknown,29.49442501,85.33942581,,,,26783,,,,,,Aur,7.17,-0.049,,
26938,Star,Unknown,-14.37991601,85.34040928,,,,26784,,,,,,Lep,8.8,1.746,,
26939,Star,Unknown,-6.93519836,85.34336006,,,,26785,,,,,,Ori,7.64,-0.111,,
26940,Star,Unknown,17.52217982,85.34417678,,,,26786,,,,,,Tau,6.97,1.803,,
26941,Star,Unknown,-35.71409055,85.34751359,,,,26787,,,,,,Col,9,0.657,,
26942,Star,Unknown,-50.75475905,85.34794772,,,,26788,,,,,,Pic,8.16,1.633,,
26943,Star,Unknown,38.90784582,85.35206557,,,,26789,,,,,,Aur,8.4,0.3,,
26944,Star,Unknown,77.5362447,85.35293154,,,,26790,,,,,,Cam,8.05,0.11,,
26945,Star,Unknown,-42.27334911,85.35470616,,,,26791,,,,,,Col,8.6,1.366,,
26946,Star,Unknown,9.19834674,85.35780796,,,,26792,,,,,,Ori,7.48,-0.14,,
26947,Star,Unknown,57.78974509,85.35870624,,,,26793,,,,,,Cam,9.98,1.157,,
26948,Star,Unknown,-59.767215,85.35947671,,,,26794,,,,,,Pic,8.38,0.317,,
26949,Star,Unknown,3.77803924,85.36161853,,,,26795,,,,,,Ori,6.82,1.12,,
26950,Star,Unknown,-33.4007414,85.36218803,,,,26796,,,,,,Col,6.35,-0.04,,
26951,Star,Unknown,-6.76874672,85.36478597,,,,26797,,,,,,Ori,9.22,0.046,,
26952,Star,Unknown,13.14828711,85.37071136,,,,26798,,,,,,Ori,9.22,0.194,,
26953,Star,Unknown,34.81291913,85.37136142,,,,26799,,,,,,Aur,9.13,0.624,,
26954,Star,Unknown,-17.71529116,85.37584833,,,,26800,,,,,,Lep,8.02,0.091,,
26955,Star,Unknown,53.48980075,85.37804115,,,,26801,,,,,,Aur,9.78,1.473,,
26956,Star,Unknown,81.14776181,85.37953749,,,,26802,,,,,,Cam,9.09,1.706,,
26957,Star,Unknown,38.18831974,85.3795582,,,,26803,,,,,,Aur,8.18,0.308,,
26958,Star,Unknown,36.44757796,85.3820253,,,,26804,,,,,,Aur,9.29,0.299,,
26959,Star,Unknown,-48.25063192,85.38606244,,,,26805,,,,,,Pic,7.14,-0.004,,
26960,Star,Unknown,62.60658565,85.39001575,,,,26806,,,,,,Cam,8.03,0.315,,
26961,Star,Unknown,15.21369893,85.39329918,,,,26807,,,,,,Ori,7.67,0.692,,
26962,Star,Unknown,-15.3375607,85.3963436,,,,26808,,,,,,Lep,7,1.122,,
26963,Star,Unknown,-16.43453631,85.39708546,,,,26809,,,,,,Lep,9.06,0.636,,
26964,Star,Unknown,-33.67758794,85.39795876,,,,26810,,,,,,Col,9.24,0.637,,
26965,Star,Unknown,-9.49304285,85.39964795,,,,26811,,,,,,Ori,8.28,0.387,,
26966,Star,Unknown,-3.73118646,85.40014953,,,,26812,,,,,,Ori,7.73,-0.008,,
26967,Star,Unknown,-76.07281427,85.40248927,,,,26813,,,,,,Men,9.88,0.728,,
26968,Star,Unknown,60.62294242,85.40297572,,,,26814,,,,,,Cam,6.99,0.235,,
26969,Star,Unknown,-30.6741437,85.4094027,,,,26815,,,,,,Col,8.83,0.692,,
26970,Star,Unknown,-2.25902107,85.40995037,,,,26816,,,,,,Ori,7.81,0.077,,
26971,Star,Unknown,-56.43805111,85.41228707,,,,26817,,,,,,Pic,7.78,1.098,,
26972,Star,Unknown,25.51354547,85.41247376,,,,26818,,,,,,Tau,8.45,0.005,,
26973,Star,Unknown,-44.92678178,85.41510652,,,,26819,,,,,,Pic,8.04,1.534,,
26974,Star,Unknown,-2.89645742,85.41807425,,,,26820,,,,,,Ori,6.41,0.32,,
26975,Star,Unknown,-16.72583023,85.42296177,,,,26821,,,,,,Lep,6.22,-0.136,,
26976,Star,Unknown,1.77609513,85.42620288,,,,26822,,,,,,Ori,8.65,0.146,,
26977,Star,Unknown,-67.40276223,85.42823515,,,,26823,,,,,,Dor,7.04,-0.015,,
26978,Star,Unknown,-77.69703005,85.42845149,,,,26824,,,,,,Men,9.52,0.475,,
26979,Star,Unknown,-28.06845558,85.43233807,,,,26825,,,,,,Col,9.51,0.13,,
26980,Star,Unknown,19.35709028,85.43392252,,,,26826,,,,,,Tau,8.17,0.232,,
26981,Star,Unknown,48.4655615,85.442094,,,,26827,,,,,,Aur,7.83,0.189,,
26982,Star,Unknown,22.87035224,85.44479632,,,,26828,,,,,,Tau,7.92,0.495,,
26983,Star,Unknown,63.29594381,85.44781188,,,,26829,,,,,,Cam,7.1,0.931,,
26984,Star,Unknown,-50.00426741,85.45535738,,,,26830,,,,,,Pic,8.59,0.784,,
26985,Star,Unknown,-12.3108868,85.46022214,,,,26831,,,,,,Lep,7.17,0.128,,
26986,Star,Unknown,26.25870295,85.46825581,,,,26832,,,,,,Tau,8.36,1.723,,
26987,Star,Unknown,37.11525888,85.47198986,,,,26833,,,,,,Aur,8.26,1.051,,
26988,Star,Unknown,-15.63054256,85.47369456,,,,26834,,,,,,Lep,7.36,0.801,,
26989,Star,Unknown,4.98818521,85.47339247,,,,26835,,,,,,Ori,7.67,0.252,,
26990,Star,Unknown,23.3262284,85.47817598,,,,26836,,,,,,Tau,6.57,-0.051,,
26991,Star,Unknown,-4.46480171,85.47921436,,,,26837,,,,,,Ori,9.8,0.319,,
26992,Star,Unknown,35.63133297,85.48629944,,,,26838,,,,,,Aur,6.85,0.024,,
26993,Star,Unknown,24.3185387,85.48822076,,,,26839,,,,,,Tau,7.75,0.111,,
26994,Star,Unknown,-66.0920277,85.48821822,,,,26841,,,,,,Dor,9.21,0.313,,
26995,Star,Unknown,-24.40434608,85.48862646,,,,26840,,,,,,Lep,8.49,1.575,,
26996,Star,Unknown,-62.91375401,85.48969874,,,,26842,,,,,,Dor,6.89,-0.013,,
26997,Star,Unknown,-51.99346704,85.49472628,,,,26843,,,,,,Pic,8.27,1.122,,
26998,Star,Unknown,15.33722335,85.49527728,,,,26844,,,,,,Ori,10.72,1.689,,
26999,Star,Unknown,29.52263303,85.4973507,,,,26845,,,,,,Aur,8.88,0.35,,
27000,Star,Unknown,-18.98315352,85.50227559,,,,26846,,,,,,Lep,8.91,1.189,,
27001,Star,Unknown,71.64576723,85.50294613,,,,26847,,,,,,Cam,8.11,0.287,,
27002,Star,Unknown,76.46506599,85.50381876,,,,26848,,,,,,Cam,8.22,0.083,,
27003,Star,Unknown,34.81594203,85.50472602,,,,26849,,,,,,Aur,9.03,0.413,,
27004,Star,Unknown,40.26012753,85.50561339,,,,26850,,,,,,Aur,9.48,0.35,,
27005,Star,Unknown,71.64380749,85.51016234,,,,26851,,,,,,Cam,10.03,0.391,,
27006,Star,Unknown,27.77070198,85.51086608,,,,26852,,,,,,Tau,8.26,0.128,,
27007,Star,Unknown,22.66032496,85.51660606,,,,26853,,,,,,Tau,6.35,1.194,,
27008,Star,Unknown,30.29946441,85.5204856,,,,26854,,,,,,Aur,9.19,0.41,,
27009,Star,Unknown,-63.29567384,85.52452535,,,,26855,,,,,,Dor,9.84,0.538,,
27010,Star,Unknown,23.01354903,85.52738855,,,,26856,,,,,,Tau,10.22,0.182,,
27011,Star,Unknown,12.48933743,85.53861221,,,,26857,,,,,,Ori,11.56,1.675,,
27012,Star,Unknown,-12.99024774,85.5366085,,,,26858,,,,,,Lep,7.4,0.876,,
27013,Star,Unknown,-43.50831333,85.53674295,,,,26859,,,,,,Pic,7.47,1.261,,
27014,Star,Unknown,-42.49163961,85.53828301,,,,26860,,,,,,Col,10.19,0.558,,
27015,Star,Unknown,13.59185843,85.54405585,,,,26861,,,,,,Ori,8.75,0.063,,
27016,Star,Unknown,-30.53544235,85.54824624,,,,26862,,,,,,Col,6.18,0.023,,
27017,Star,Unknown,31.87325051,85.55217372,,,,26863,,,,,,Aur,9.04,0.51,,
27018,Star,Unknown,7.40199905,85.55470662,,,,26864,,,,,,Ori,10.83,1.04,,
27019,Star,Unknown,-22.37371529,85.55815948,,,12 Lep,26865,,,,,,Lep,5.88,0.08,,
27020,Star,Unknown,-17.53037637,85.56031748,,,,26866,,,,,,Lep,6.15,1.376,,
27021,Star,Unknown,8.37353769,85.56038666,,,,26867,,,,,,Ori,7.96,1.062,,
27022,Star,Unknown,-34.66781208,85.56331056,,,,26868,,,,,,Col,5.29,-0.032,,
27023,Star,Unknown,-75.83105914,85.5662749,,,,26869,,,,,,Men,7.86,0.362,,
27024,Star,Unknown,2.36717708,85.57339731,,,,26870,,,,,,Ori,6.67,-0.032,,
27025,Star,Unknown,53.51549687,85.58064158,,,,26871,,,,,,Aur,9.02,0.431,,
27026,Star,Unknown,43.05959231,85.58277544,,,,26872,,,,,,Aur,7.26,0.001,,
27027,Star,Unknown,-27.70743238,85.58344925,,,,26873,,,,,,Col,7.84,0.242,,
27028,Star,Unknown,-37.45807123,85.58540532,,,,26874,,,,,,Col,7.81,1.13,,
27029,Star,Unknown,29.72632018,85.58610889,,,,26875,,,,,,Aur,9.15,0.173,,
27030,Star,Unknown,-8.13338287,85.5887618,,,,26876,,,,,,Ori,8.86,0.278,,
27031,Star,Unknown,79.33185972,85.59394786,,,,26877,,,,,,Cam,8.33,0.715,,
27032,Star,Unknown,79.3291524,85.59927224,,,,26878,,,,,,Cam,8.33,,,
