ra_start,dec_start,ra_end,dec_end,colour,width,constellation
14.424045,+24.426616,14.421486,+23.676620,87C5FFFF,1,0
14.421486,+23.676620,14.418117,+22.676625,87C5FFFF,1,0
14.418117,+22.676625,14.414797,+21.676629,87C5FFFF,1,0
14.414797,+21.676629,13.661328,+21.678716,87C5FFFF,1,0
13.661328,+21.678716,12.656684,+21.681316,87C5FFFF,1,0
12.656684,+21.681316,11.652021,+21.683708,87C5FFFF,1,0
11.652021,+21.683708,10.647344,+21.685890,87C5FFFF,1,0
10.647344,+21.685890,9.64265,+21.687863,87C5FFFF,1,0
9.64265,+21.687863,8.637944,+21.689625,87C5FFFF,1,0
8.637944,+21.689625,7.633224,+21.691176,87C5FFFF,1,0
7.633224,+21.691176,6.628494,+21.692515,87C5FFFF,1,0
6.628494,+21.692515,5.623757,+21.693643,87C5FFFF,1,0
5.623757,+21.693643,4.619012,+21.694558,87C5FFFF,1,0
4.619012,+21.694558,3.739854,+21.695185,87C5FFFF,1,0
3.739854,+21.695185,3.740577,+22.695184,87C5FFFF,1,0
3.740577,+22.695184,3.614952,+22.695261,87C5FFFF,1,0
3.614952,+22.695261,2.609949,+22.695751,87C5FFFF,1,0
2.609949,+22.695751,2.610401,+23.695751,87C5FFFF,1,0
2.610401,+23.695751,2.61086,+24.695751,87C5FFFF,1,0
2.61086,+24.695751,2.611326,+25.695750,87C5FFFF,1,0
2.611326,+25.695750,2.6118,+26.695750,87C5FFFF,1,0
2.6118,+26.695750,2.612282,+27.695750,87C5FFFF,1,0
2.612282,+27.695750,2.612774,+28.695750,87C5FFFF,1,0
2.612774,+28.695750,1.606199,+28.696028,87C5FFFF,1,0
1.606199,+28.696028,1.606422,+29.696028,87C5FFFF,1,0
1.606422,+29.696028,1.606648,+30.696028,87C5FFFF,1,0
1.606648,+30.696028,1.606881,+31.696028,87C5FFFF,1,0
1.606881,+31.696028,1.606959,+32.029361,87C5FFFF,1,0
1.606959,+32.029361,0.599433,+32.029425,87C5FFFF,1,0
0.599433,+32.029425,359.591907,+32.029276,87C5FFFF,1,0
359.591907,+32.029276,358.584384,+32.028913,87C5FFFF,1,0
358.584384,+32.028913,357.828746,+32.028500,87C5FFFF,1,0
357.828746,+32.028500,357.828162,+32.695167,87C5FFFF,1,0
357.828162,+32.695167,357.828089,+32.778500,87C5FFFF,1,0
357.828089,+32.778500,357.576153,+32.778336,87C5FFFF,1,0
357.576153,+32.778336,356.568421,+32.777546,87C5FFFF,1,0
356.568421,+32.777546,355.560699,+32.776543,87C5FFFF,1,0
355.560699,+32.776543,354.55299,+32.775327,87C5FFFF,1,0
354.55299,+32.775327,354.049141,+32.774639,87C5FFFF,1,0
354.049141,+32.774639,354.047285,+33.691305,87C5FFFF,1,0
354.047285,+33.691305,354.045213,+34.691303,87C5FFFF,1,0
354.045213,+34.691303,354.044159,+35.191302,87C5FFFF,1,0
354.044159,+35.191302,353.539944,+35.190561,87C5FFFF,1,0
353.539944,+35.190561,352.531529,+35.188920,87C5FFFF,1,0
352.531529,+35.188920,351.523137,+35.187067,87C5FFFF,1,0
351.523137,+35.187067,350.51477,+35.185003,87C5FFFF,1,0
350.51477,+35.185003,349.506431,+35.182728,87C5FFFF,1,0
349.506431,+35.182728,348.49812,+35.180244,87C5FFFF,1,0
348.49812,+35.180244,347.489844,+35.177552,87C5FFFF,1,0
347.489844,+35.177552,346.481604,+35.174651,87C5FFFF,1,0
346.481604,+35.174651,345.4734,+35.171543,87C5FFFF,1,0
345.4734,+35.171543,344.465238,+35.168228,87C5FFFF,1,0
141.904264,-24.542512,142.406394,-24.546306,87C5FFFF,1,0
142.406394,-24.546306,143.4107,-24.553767,87C5FFFF,1,0
143.4107,-24.553767,144.415065,-24.561060,87C5FFFF,1,0
144.415065,-24.561060,145.419491,-24.568180,87C5FFFF,1,0
145.419491,-24.568180,146.423975,-24.575128,87C5FFFF,1,0
146.423975,-24.575128,147.428514,-24.581899,87C5FFFF,1,0
147.428514,-24.581899,147.679658,-24.583564,87C5FFFF,1,0
147.679658,-24.583564,147.671601,-25.583537,87C5FFFF,1,0
147.671601,-25.583537,147.66341,-26.583510,87C5FFFF,1,0
147.66341,-26.583510,147.659261,-27.083497,87C5FFFF,1,0
147.659261,-27.083497,148.413123,-27.088428,87C5FFFF,1,0
148.413123,-27.088428,149.418326,-27.094845,87C5FFFF,1,0
149.418326,-27.094845,150.423588,-27.101080,87C5FFFF,1,0
150.423588,-27.101080,151.428906,-27.107131,87C5FFFF,1,0
151.428906,-27.107131,152.434278,-27.112997,87C5FFFF,1,0
152.434278,-27.112997,153.439704,-27.118675,87C5FFFF,1,0
153.439704,-27.118675,154.445181,-27.124163,87C5FFFF,1,0
154.445181,-27.124163,155.199323,-27.128155,87C5FFFF,1,0
155.199323,-27.128155,155.196012,-27.628146,87C5FFFF,1,0
155.196012,-27.628146,155.1893,-28.628128,87C5FFFF,1,0
155.1893,-28.628128,155.182458,-29.628110,87C5FFFF,1,0
155.182458,-29.628110,155.181305,-29.794774,87C5FFFF,1,0
155.181305,-29.794774,155.432855,-29.796081,87C5FFFF,1,0
155.432855,-29.796081,156.439094,-29.801190,87C5FFFF,1,0
156.439094,-29.801190,157.445384,-29.806104,87C5FFFF,1,0
157.445384,-29.806104,158.451724,-29.810822,87C5FFFF,1,0
158.451724,-29.810822,159.458112,-29.815342,87C5FFFF,1,0
159.458112,-29.815342,160.212933,-29.818602,87C5FFFF,1,0
160.212933,-29.818602,160.208193,-30.651926,87C5FFFF,1,0
160.208193,-30.651926,160.202397,-31.651913,87C5FFFF,1,0
160.202397,-31.651913,160.201419,-31.818578,87C5FFFF,1,0
160.201419,-31.818578,160.453167,-31.819640,87C5FFFF,1,0
160.453167,-31.819640,161.460185,-31.823764,87C5FFFF,1,0
161.460185,-31.823764,162.467247,-31.827687,87C5FFFF,1,0
162.467247,-31.827687,163.474352,-31.831407,87C5FFFF,1,0
163.474352,-31.831407,163.977919,-31.833190,87C5FFFF,1,0
163.977919,-31.833190,163.973852,-32.666516,87C5FFFF,1,0
163.973852,-32.666516,163.96887,-33.666508,87C5FFFF,1,0
163.96887,-33.666508,163.96377,-34.666499,87C5FFFF,1,0
163.96377,-34.666499,163.958546,-35.666490,87C5FFFF,1,0
163.958546,-35.666490,164.462687,-35.668224,87C5FFFF,1,0
164.462687,-35.668224,165.471003,-35.671539,87C5FFFF,1,0
165.471003,-35.671539,166.47936,-35.674647,87C5FFFF,1,0
166.47936,-35.674647,166.474785,-36.674640,87C5FFFF,1,0
166.474785,-36.674640,166.470092,-37.674633,87C5FFFF,1,0
166.470092,-37.674633,166.465269,-38.674626,87C5FFFF,1,0
166.465269,-38.674626,166.46031,-39.674619,87C5FFFF,1,0
166.46031,-39.674619,166.456496,-40.424613,87C5FFFF,1,0
166.456496,-40.424613,165.446567,-40.421500,87C5FFFF,1,0
165.446567,-40.421500,164.436687,-40.418180,87C5FFFF,1,0
164.436687,-40.418180,163.426862,-40.414655,87C5FFFF,1,0
163.426862,-40.414655,162.41709,-40.410925,87C5FFFF,1,0
162.41709,-40.410925,161.407379,-40.406992,87C5FFFF,1,0
161.407379,-40.406992,160.397729,-40.402857,87C5FFFF,1,0
160.397729,-40.402857,159.388143,-40.398522,87C5FFFF,1,0
159.388143,-40.398522,158.378627,-40.393987,87C5FFFF,1,0
158.378627,-40.393987,157.369181,-40.389254,87C5FFFF,1,0
157.369181,-40.389254,156.359808,-40.384326,87C5FFFF,1,0
156.359808,-40.384326,155.350514,-40.379202,87C5FFFF,1,0
155.350514,-40.379202,154.341299,-40.373885,87C5FFFF,1,0
154.341299,-40.373885,153.332166,-40.368376,87C5FFFF,1,0
153.332166,-40.368376,152.323119,-40.362678,87C5FFFF,1,0
152.323119,-40.362678,151.314162,-40.356791,87C5FFFF,1,0
151.314162,-40.356791,150.305295,-40.350719,87C5FFFF,1,0
150.305295,-40.350719,149.296523,-40.344462,87C5FFFF,1,0
149.296523,-40.344462,148.287847,-40.338022,87C5FFFF,1,0
148.287847,-40.338022,147.279272,-40.331403,87C5FFFF,1,0
147.279272,-40.331403,146.270798,-40.324605,87C5FFFF,1,0
146.270798,-40.324605,145.26243,-40.317630,87C5FFFF,1,0
145.26243,-40.317630,144.254169,-40.310482,87C5FFFF,1,0
144.254169,-40.310482,143.246018,-40.303162,87C5FFFF,1,0
143.246018,-40.303162,142.237979,-40.295673,87C5FFFF,1,0
142.237979,-40.295673,141.734003,-40.291866,87C5FFFF,1,0
141.734003,-40.291866,141.743688,-39.541903,87C5FFFF,1,0
141.743688,-39.541903,141.756281,-38.541950,87C5FFFF,1,0
141.756281,-38.541950,141.768528,-37.541997,87C5FFFF,1,0
141.768528,-37.541997,141.771539,-37.292008,87C5FFFF,1,0
141.771539,-37.292008,141.780452,-36.542042,87C5FFFF,1,0
141.780452,-36.542042,141.792071,-35.542086,87C5FFFF,1,0
141.792071,-35.542086,141.803403,-34.542129,87C5FFFF,1,0
141.803403,-34.542129,141.814466,-33.542171,87C5FFFF,1,0
141.814466,-33.542171,141.825276,-32.542212,87C5FFFF,1,0
141.825276,-32.542212,141.835848,-31.542253,87C5FFFF,1,0
141.835848,-31.542253,141.846197,-30.542292,87C5FFFF,1,0
141.846197,-30.542292,141.856334,-29.542330,87C5FFFF,1,0
141.856334,-29.542330,141.866273,-28.542368,87C5FFFF,1,0
141.866273,-28.542368,141.876024,-27.542405,87C5FFFF,1,0
141.876024,-27.542405,141.8856,-26.542442,87C5FFFF,1,0
141.8856,-26.542442,141.89501,-25.542477,87C5FFFF,1,0
141.89501,-25.542477,141.904264,-24.542512,87C5FFFF,1,0
209.111007,-83.120071,208.939173,-82.620525,87C5FFFF,1,0
208.939173,-82.620525,208.656665,-81.621273,87C5FFFF,1,0
208.656665,-81.621273,208.433985,-80.621862,87C5FFFF,1,0
208.433985,-80.621862,208.253855,-79.622338,87C5FFFF,1,0
208.253855,-79.622338,208.105062,-78.622731,87C5FFFF,1,0
208.105062,-78.622731,207.980016,-77.623062,87C5FFFF,1,0
207.980016,-77.623062,207.87339,-76.623344,87C5FFFF,1,0
207.87339,-76.623344,207.781344,-75.623587,87C5FFFF,1,0
207.781344,-75.623587,207.701033,-74.623800,87C5FFFF,1,0
207.701033,-74.623800,207.630308,-73.623987,87C5FFFF,1,0
207.630308,-73.623987,207.56751,-72.624153,87C5FFFF,1,0
207.56751,-72.624153,207.511349,-71.624301,87C5FFFF,1,0
207.511349,-71.624301,207.460793,-70.624435,87C5FFFF,1,0
207.460793,-70.624435,208.491447,-70.618886,87C5FFFF,1,0
208.491447,-70.618886,209.521802,-70.613144,87C5FFFF,1,0
209.521802,-70.613144,210.551849,-70.607211,87C5FFFF,1,0
210.551849,-70.607211,211.581578,-70.601088,87C5FFFF,1,0
211.581578,-70.601088,212.610978,-70.594777,87C5FFFF,1,0
212.610978,-70.594777,213.640043,-70.588281,87C5FFFF,1,0
213.640043,-70.588281,214.668761,-70.581601,87C5FFFF,1,0
214.668761,-70.581601,215.697123,-70.574741,87C5FFFF,1,0
215.697123,-70.574741,216.725121,-70.567701,87C5FFFF,1,0
216.725121,-70.567701,217.752745,-70.560486,87C5FFFF,1,0
217.752745,-70.560486,218.779987,-70.553096,87C5FFFF,1,0
218.779987,-70.553096,219.80684,-70.545534,87C5FFFF,1,0
219.80684,-70.545534,220.833291,-70.537803,87C5FFFF,1,0
220.833291,-70.537803,221.859336,-70.529906,87C5FFFF,1,0
221.859336,-70.529906,222.884966,-70.521845,87C5FFFF,1,0
222.884966,-70.521845,223.910171,-70.513622,87C5FFFF,1,0
223.910171,-70.513622,224.166405,-70.511542,87C5FFFF,1,0
224.166405,-70.511542,224.934945,-70.505241,87C5FFFF,1,0
224.934945,-70.505241,225.95928,-70.496703,87C5FFFF,1,0
225.95928,-70.496703,226.98317,-70.488013,87C5FFFF,1,0
226.98317,-70.488013,228.006605,-70.479172,87C5FFFF,1,0
228.006605,-70.479172,229.02958,-70.470184,87C5FFFF,1,0
229.02958,-70.470184,230.052089,-70.461052,87C5FFFF,1,0
230.052089,-70.461052,231.074121,-70.451778,87C5FFFF,1,0
231.074121,-70.451778,232.095675,-70.442365,87C5FFFF,1,0
232.095675,-70.442365,233.11674,-70.432818,87C5FFFF,1,0
233.11674,-70.432818,234.137313,-70.423137,87C5FFFF,1,0
234.137313,-70.423137,235.157388,-70.413328,87C5FFFF,1,0
235.157388,-70.413328,236.176958,-70.403393,87C5FFFF,1,0
236.176958,-70.403393,237.196016,-70.393334,87C5FFFF,1,0
237.196016,-70.393334,238.214559,-70.383157,87C5FFFF,1,0
238.214559,-70.383157,239.232582,-70.372863,87C5FFFF,1,0
239.232582,-70.372863,240.250078,-70.362456,87C5FFFF,1,0
240.250078,-70.362456,241.267046,-70.351939,87C5FFFF,1,0
241.267046,-70.351939,242.283477,-70.341316,87C5FFFF,1,0
242.283477,-70.341316,243.299369,-70.330590,87C5FFFF,1,0
243.299369,-70.330590,244.314717,-70.319765,87C5FFFF,1,0
244.314717,-70.319765,245.329516,-70.308844,87C5FFFF,1,0
245.329516,-70.308844,246.343766,-70.297830,87C5FFFF,1,0
246.343766,-70.297830,247.35746,-70.286728,87C5FFFF,1,0
247.35746,-70.286728,248.370595,-70.275539,87C5FFFF,1,0
248.370595,-70.275539,249.383169,-70.264269,87C5FFFF,1,0
249.383169,-70.264269,250.395178,-70.252921,87C5FFFF,1,0
250.395178,-70.252921,251.40662,-70.241497,87C5FFFF,1,0
251.40662,-70.241497,252.417492,-70.230003,87C5FFFF,1,0
